"id","oblast","importance","name","category","type","area.ha","desig.decision","operator","location"
103,"Львівська","місцеве","Лази","заповідне урочище",,430,"Розпорядження голови Львівської облдержадміністрації від 22.12.95 №1123","СПП Відродження КСП Верховина","Дрогобицький р-н, с. Болехівці, с. Верхні Гаї"
104,"Львівська","місцеве","Маківка","заповідне урочище",,397,"1984*","ДП Славський лісгосп","Сколівський р-н, Головецьке л-во, кв. 6,7,13,14"
105,"Львівська","місцеве","Обнога","заповідне урочище",,314,"1984*","ДП Славський лісгосп","Сколівський р-н, Рожанське л-во, кв. 41,42"
106,"Львівська","місцеве","Довжки","заповідне урочище",,325,"1984*","ДП Славський лісгосп","Сколівський р-н, Сможанське л-во, кв. 24,25"
107,"Львівська","місцеве","Хітар","заповідне урочище",,394,"1984*","ДП Славський лісгосп","Сколівський р-н, Верхнячківське л-во, кв. 6-8"
108,"Львівська","місцеве","Гаї","заповідне урочище",,1323,"1984*","ДП Славський лісгосп","Сколівський р-н, Сможанське л-во, кв. 2-3,21-23; Климецьке л-во, кв. 1-6 "
109,"Львівська","місцеве","Бескид","заповідне урочище",,251,"1984*","ДП Славський лісгосп","Сколівський р-н, Климецьке л-во, кв. 21,25"
110,"Львівська","місцеве","Тернівці","заповідне урочище",,122,"1984*","ДП Славський лісгосп","Сколівський р-н, Головецьке л-во, кв. 22"
111,"Львівська","місцеве","Явірник","заповідне урочище",,142,"1984*","ДП Славський лісгосп","Сколівський р-н, Верхнячківське л-во, кв. 21"
112,"Львівська","місцеве","Магура","заповідне урочище",,267,"1984*","ДП Славський лісгосп","Сколівський р-н, Тухлянське л-во, кв. 23,24"
113,"Львівська","місцеве","Ботанічний сад Львівського медичного університету","ботанічний сад",,1.5,"Рішення сесії Львівської обласної ради № 180 від 17.06.97","Львівський державний медичний університет","м. Львів, вул. Пекарська,71"
114,"Львівська","місцеве","Зоопарк","зоологічний парк",,5.9,"Рішення сесії Львівської обласної ради народних депутатів від 01.10.98 р. №71","Falco-ЛТД еколого-розплідний методичний центр","Пустомитівський р-н, с. Оброшино"
115,"Львівська","місцеве","Парк 17 ст.","парк-пам’ятка садово-паркового мистецтва",,10,"1984*","Городоцький комбінат комунальних підприємств","Городоцький район, м. Комарно"
116,"Львівська","місцеве","Парк ХVІІІ ст.","парк-пам’ятка садово-паркового мистецтва",,12,"1984*","Вишнянський радгосп-технікум","Городоцький р-н, с. Вишня"
117,"Львівська","місцеве","Парк ХVІІІ ст.","парк-пам’ятка садово-паркового мистецтва",,3.5,"1984*","Восьмирічна школа","Городоцький р-н, с. Суховоля"
118,"Львівська","місцеве","Парк ХVІІІ ст.","парк-пам’ятка садово-паркового мистецтва",,12,"1984*","Городоцький комбінат комунальних підприємств","м. Городок"
119,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,5,"1984*","В. Любінська допоміжна школа","Городоцький р-н, с.м.т. Великий Любінь"
120,"Львівська","місцеве","Парк курорту Великий Любінь","парк-пам’ятка садово-паркового мистецтва",,12,"1984*","адміністрація курорту","Городоцький р-н, с.м.т. Великий Любінь"
121,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,2,"1984*","Піддністрянська школа-інтернат","Жидачівський р-н, с. Піддністряни"
122,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,2,"1984*","Лівчицька школа-інтернат","Жидачівський р-н, с. Лівчиці"
123,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,2,"1984*","Ходорівська міська рада","Жидачівський р-н, м. Ходорів"
124,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,6,"1984*","Адміністрація птахофабрики Львівптахопрому","Золочівський р-н, с.м.т. Глиняни"
125,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,7,"1984*","Поморянське СПТУ-35","Золочівський р-н, с.м.т. Поморяни"
126,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,3.67,"1984*","Таданівська сільська рада","Кам’янко-Бузький р-н, с. Тадані"
127,"Львівська","місцеве","Чорний парк","парк-пам’ятка садово-паркового мистецтва",,1.74,"1984*","Кам’янко-Бузька восьмирічна школа","м. Кам’яка-Бузька"
128,"Львівська","місцеве","Парк санаторію Роздол","парк-пам’ятка садово-паркового мистецтва",,6.6,"1984*","Дирекція санаторію Роздол","Миколаївський р-н, с.м.т. Н. Роздол"
129,"Львівська","місцеве","Парк ХVIII ст.","парк-пам’ятка садово-паркового мистецтва",,4,"1984*","м. Миколаїв, психіатрична лікарня","Миколаївський р-н, с. Заклад"
130,"Львівська","місцеве","Парк ХVIII ст.","парк-пам’ятка садово-паркового мистецтва",,3.8,"1984*","природничо-технічний ліцей при УкрДЛТУ","Мостиський р-н, с. Крукеничі"
131,"Львівська","місцеве","Парк ХVIII ст.","парк-пам’ятка садово-паркового мистецтва",,4.6,"1984*","Мурованська сільська рада","Старосамбірський р-н, с. Муроване"
132,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,3,"1984*","Мурованська сільська рада","Стрийський р-н, с. Бережниця"
133,"Львівська","місцеве","Парк курорту Немирів","парк-пам’ятка садово-паркового мистецтва",,26,"1984*","Адміністрація курорту Немирів","Яворівський р-н, с.м.т. Немирів"
134,"Львівська","місцеве","Парк курорту Шкло","парк-пам’ятка садово-паркового мистецтва",,93,"1984*","Адміністрація курорту Шкло","Яворівський р-н, с.м.т. Шкло"
135,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,2,"1984*","Свидницька сільрада","Яворівський р-н, с. Свидниця"
136,"Львівська","місцеве","Парк ХІХ ст.","парк-пам’ятка садово-паркового мистецтва",,2,"1984*","Нагачівська сільрада, селянська спілка","Яворівський р-н, с. Нагачів"
137,"Львівська","місцеве","Парк ім. І.Франка","парк-пам’ятка садово-паркового мистецтва",,10.6,"1984*","Львівський міський виробничий трест зеленого господарства","м. Львів"
138,"Львівська","місцеве","Парк Снопківський","парк-пам’ятка садово-паркового мистецтва",,35.66,"1984*","Львівський міський виробничий трест зеленого господарства","м. Львів"
139,"Львівська","місцеве","Парк Залізна Вода","парк-пам’ятка садово-паркового мистецтва",,19.5,"1984*","Львівський міський виробничий трест зеленого господарства","м. Львів"
140,"Львівська","місцеве","Парк культури і відпочинку ім. Б. Хмельницького","парк-пам’ятка садово-паркового мистецтва",,26,"1984*","дирекція парку","м. Львів"
141,"Львівська","місцеве","Личаківський парк","парк-пам’ятка садово-паркового мистецтва",,8.8,"1984*","Львівський міський виробничий трест зеленого господарства","м. Львів"
