№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
Території та об`єкти ПЗФ загальнодержавного значення;;;;;;;
16;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Нижнє Селище, урочище “Діброва-Хрещатик”;Нижньоселищенсь-ка сільська рада;Ріш ОВК від 23.10.1984 р. № 253
17;Джерело № 1;пам`ятка природи;гідрололгічна;0.5;с.Олександрівка, урочище “Кічера”;Олександрівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
18;Джерело № 2;пам`ятка природи;гідрололгічна;0.5;с.Олександрівка, урочище “За берег”;Олександрівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
19;Джерело Б/н;пам`ятка природи;гідрололгічна;0.5;с. Стеблівка, урочище “Під горбом”;Стеблівська сільська рада;Ріш. ОВК від 23.10.1984 р. № 253
20;Джерело Б/н;пам`ятка природи;гідрололгічна;0.3;м.Хуст, вул. Логойдових;Хустська міська рада;Ріш. ОВК від 23.10.1984 р. № 253
;Разом:;20;;9.6;;;
;Разом  пам'яток природи гідрологічних місцевого значення;250;;216.12;;;
1;"""Відслонення гірських порід синього кольору""";пам`ятка природи;геологічні;3;Мукачівський р-н, ДП “Мукачівське ЛГ”, л-во ім. Мророзова, квартал 8, виділ 6;ДП “Мукачівське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р., № 253
2;"""Обавське відслонення-стрімчак""";пам`ятка природи;геологічні;1;Мукачівський р-н, ДП “Мукачівське ЛГ”, л-во ім. Морозова квартал 16, виділ 2;ДП “Мукачівське ЛГ” ;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р., №253
3;"""Липовецькі скелі""";пам`ятка природи;геологічні;2;Перечинський р-н, ДП “Перечинське ЛГ”, Турицьке л-во, квартал 30, виділ 1;ДП “Перечинське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р., №253
4;"""Скеля""";пам`ятка природи;геологічні;3;Перечинський р-н, ДП “Перечинське ЛГ”, Перечинське л-во, квартал 14, виділ 6;ДП “Перечинське ЛГ”;Ріш. ОВК від 18.11.1969 р. № 414
5;"""Скалка, високий стрімчак, який виник внаслідок тектонічного злому""";пам`ятка природи;геологічні;3;Перечинський р-н, над с. Новоселиця, ДП “Перечинське ЛГ”. Дубриницьке л-во, квартал 25, виділ 6, 10;ДП “Перечинське ЛГ”;Ріш. ОВК від 23.02.1984 р. № 253
6;"""Кам'яні останці з різними формами вивітрювання ""Сокалець""";пам`ятка природи;геологічні;4;Перечинський р-н, Ужгородське військове лісництво, урочище “Соколець”, квартал 26, виділ 15;Ужгородське військове лісництво;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
7;"""Скелі Трастинець"" (""Скелі Тростянець"")";пам`ятка природи;геологічні;1.5;Рахівський р-н, ДП “Рахівське ЛДГ”, Квасівське л-во, квартал 2, виділ 31;ДП “Рахівське ЛДГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253 (Передано до складу КБЗ Указ Президента .від 11.04.1997 р.№ 325/97)
8;"""Свидовецькі скелі""";пам`ятка природи;геологічні;5;Рахівський р-н, ДП “Ясінянськие ЛМГ”, Свидовецьке л-во, квартал 9, виділ 1;ДП “Ясінянськие ЛМГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253, (Увійшла до складу КБЗ без вилучення, Указ Президента  від 11.04.1997 р. № 325/97)
9;"""Стовп з вулканічного туфу 10 м""";пам`ятка природи;геологічні;3;Ужгородський р-н, ДП “Ужгородське ЛГ”, Кам'яницьке л-во, урочище “Замкова гора” квартал 30, виділ 3;ДП “Ужгородське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
10;"""Червона скеля - стрімчак над рікою Ріка""";пам`ятка природи;геологічні;2;Хустський р-н;Хустське ВУКГ;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
11;"""Печера Княгиня”";пам`ятка природи;геологічні;1.5;Великоберезнянський р-н, Філія Великоберезнянський держспецлісгосп, квартал 4, виділ 5;Філія Великоберезнянський держспецлісгосп;Ріш. ОВК від 23.02.1984 р. № 253 (Увійшла до складу НПП “Ужанський” ПРМ УРСР від 27.09.1999 р. № 1230/99)
12;"""Печера Синаторій на вершині гори Синаторій""";пам`ятка природи;геологічні;1;Перечинський р-н, Ужгородське військове л-во, квартал 26, виділ 14;Ужгородське військове лісництво;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
13;"""Печера  Ур, пастелькові луки""";пам`ятка природи;геологічні;0.5;Перечинський р-н, Ужгородське військове лісництво, квартал 9, виділ 12;Ужгородське військове лісництво;Ріш. ОВК від 23.02.984 р. № 253
14;"""Залізорудна штольня XIV ст.""";пам`ятка природи;геологічні;5;Ужгородський р-н, ДП “Ужгородське ЛГ”, Ужгородське л-во, квартал 34, виділ 7;ДП “Ужгородське ЛГ”;Ріш.ОВК від 18.11.1969 року № 414, Ріш. ОВК від 23.02.1984 р. № 253
15;"""Печера Чертеж""";пам`ятка природи;геологічні;3;Тячівський р-н, с. Кричово, урочище “Чертеж”;Кричівська сільська рада;Ріш.ОВК від 18.11.1969 року № 414, Ріш ОВК від 23. 10.1984 р. № 253
