№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
6.                    ;Криниця “Середня”;пам`ятка природи;гідрологічна;0,01;Канівський район, с.Горобіївка;Мельниківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
7.                    ;Криниця “Холодна”;пам`ятка природи;гідрологічна;0,01;Канівський район, с.Буда-Горобіївська;Мельниківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
8.                    ;Лисяче джерело;пам`ятка природи;гідрологічна;5;Канівський район, кв. 13 Бучацької виробничої дільниці;"ДП ""Канівське ЛГ""";Ріш. ОВК від 13.05.75 р. № 288
9.                    ;“Мельниківська криниця”;пам`ятка природи;гідрологічна;0,01;Канівський район, с.Мельники;Мельниківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
10.                ;Рожина криниця;пам`ятка природи;гідрологічна;5;Канівський район, кв. 9 Бучацької виробничої дільниці;"ДП ""Канівське ЛГ""";Ріш. ОВК від 13.05.75 р. № 288
11.                ;Морозівщина;пам`ятка природи;гідрологічна;0,1;Бобрицька сільська рада Канівський район;Бобрицька сільська рада;Ріш. Обл. ради від 15.11.07.р. № 13-17/V
12.                ;Три джерела;пам`ятка природи;гідрологічна;0,03;Катеринопільський район, с.Гуляй-Поле, ур. Гринівка;Гуляйпільська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
13.                ;Криниця “Сотника”;пам`ятка природи;гідрологічна;0,01;Корсунь-Шевченківський район, с.Моринці;Моринська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
14.                ;“Наливайкова криниця”;пам`ятка природи;гідрологічна;0,01;Корсунь-Шевченківський район, с.Нова Буда;Шендерівська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
15.                ;“Озеро”;пам`ятка природи;гідрологічна;0,5;Корсунь-Шевченківський район, с.Шендерівка;Шендерівська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
16.                ;“Попова криниця”;пам`ятка природи;гідрологічна;0,01;Корсунь-Шевченківський район, с.Виграїв;Виграївська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
17.                ;“Тарасівка”;пам`ятка природи;гідрологічна;1,12;Корсунь-Шевченківський район, с.Моринці;Моринська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
18.                ;“Шимонова криниця”;пам`ятка природи;гідрологічна;0,5;Корсунь-Шевченківський район, с.Шендерівка;Шендерівська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
19.                ;“Шиш-вода”;пам`ятка природи;гідрологічна;0,01;Корсунь-Шевченківський район, с.Квітки;Квітчанська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
20.                ;Джерело “Громова вода”;пам`ятка природи;гідрологічна;0,05;смт. Лисянка на р.Гнилий Тікич;"ДП ""Лисянське ЛГ""";Ріш. ОВК від 13.05.75 р. № 288
21.                ;Джерело “Калиновий кущ”;пам`ятка природи;гідрологічна;0,3;Лисянський район, 3-й км шляху Лисянка-Київ;Районна шляхова ремонтна будівельна дільниця;Ріш. ОВК від 13.05.75 р. № 288
22.                ;Водопад “Вир”;пам`ятка природи;гідрологічна;0,3;Маньківський район, біля мосту на шляху Буки-Київ;Буцька сільська рада;Ріш. ОВК від 27.06.72 р. № 367
23.                ;Джерело “Лисячі кринички”;пам`ятка природи;гідрологічна;0,1;Маньківський район, с.Кищенці;Кищенська сільська рада;Ріш. ОВК від 27.06.72 р. № 367
24.                ;Ставок;пам`ятка природи;гідрологічна;27;смт. Маньківка;Маньківська селищна рада;Ріш. ОВК від 27.06.72 р. № 367
25.                ;Джерело;пам`ятка природи;гідрологічна;0,01;Смілянський район, с. М.Смілянка;Дослідне господарство “Еліта”;Ріш. ОР від 08.04.00 р. № 15-4
26.                ;Джерело;пам`ятка природи;гідрологічна;0,02;Смілянський район, с.Ташлик;Ташлицька сільська рада;Рішення ОР від 10.11.06 № 5-9/У
27.                ;Біла криниця;пам`ятка природи;гідрологічна;0,02;В адмінмежах Макіївської сільської ради Смілянського району;Макіївська сільська рада;Ріш. Обл. ради від 15.11.07.р. № 13-17/V
28.                ;Березіль;пам`ятка природи;гідрологічна;0,005;В адмінмежах Березняківської сільської ради  Смілянського району;Березняківська сільська рада;Ріш. Обл. ради від 27.01.09 № 23/V
29.                ;Каскад лісових озер;пам`ятка природи;гідрологічна;1;Черкаський район, територія звірогосподарства Облспоживспілки;Облспоживспілка;Ріш. ОВК від 27.06.72 р. № 367
30.                ;Підземне джерело;пам`ятка природи;гідрологічна;0,01;Черкаський район, кв. 20 Мошенського л-ва, ліва сторона шляху Черкаси-Мошни;"ДП ""Черкаське ЛМГ""";Ріш. ОВК від 28.11.79 р. № 597
31.                ;“Дзюркало”;пам`ятка природи;гідрологічна;0,01;Чигиринський район, с.Мельники, автотраса Медведівка – Мельники, зупинка;Мельниківська сільська рада;Ріш. Обл. ради від 08.04.00 р. № 15-4
32.                ;“Залізнякова криниця”;пам`ятка природи;гідрологічна;0,2;Чигиринський район, с.Медведівка;"НІКЗ ""Чигирин""";Ріш. Обл. ради від 08.04.00 р. № 15-4
33.                ;Монастирське джерело;пам`ятка природи;гідрологічна;0,05;Чигиринський район, кв. 31 вид. 4 Креселецького лісництва;"ДП ""Кам’янське ЛГ""";ріш. обл. ради від 03.07.02 № 2-8
34;Три криниці;пам`ятка природи;гідрологічна;3;Чигиринський район, с. Суботів;"НІКЗ ""Чигирин""";Ріш. ОВК від 27.06.72 р. № 367
34.;Разом пам`яток природи гідрологічних;34;;60,815;;;
1.                    ;Совина ялина;пам`ятка природи;зоологічна;0,01;м. Черкаси, територія в/ч А 3640;в/ч А 3640;ріш. обл. ради від 03.07.02 № 2-8
2.                    ;Колоніальне поселення сови вухатої;пам`ятка природи;зоологічна;0,01;"м. Черкаси, територія ВАТ ""Хімволокно""";"ВАТ ""Хімволокно""";ріш. обл. ради від 03.07.02 № 2-8
2.;Разом пам`яток природи зоологічних;2;;0,02;;;
1.                    ;Тясминський каньйон;пам`ятка природи;комплексна;1,497;Околиця м.Кам’янки на р.Тясмин;Кам’янський державний історико-культурний заповідник;Ріш. ОВК від 13.05.75 р. № 288
2.                    ;Урочища «Маяк» та «Вороного»;пам`ятка природи;комплексна;22,8;В адмінмежах Лубенської сільської ради Кам’янського району;Лубенська сільська рада;Ріш. Обл. ради від 26.12.08 № 23-13/V
3.                    ;Костянецький Яр;пам`ятка природи;комплексна;22;Канівський район, кв. 1 Канівського л-ва;"ДП ""Канівське ЛГ""";Ріш. ОВК від 13.05.79 р. № 298
4.                    ;“Чумацький шлях”;пам`ятка природи;комплексна;1,5;Канівський район, с.Козарівка;Мельниківська сільська рада;Ріш. Обл. ради від 23.12.98 р. № 5-3
5.                    ;Гора “Дівиця”;пам`ятка природи;комплексна;10;Корсунь-Шевченківський район, Кв. 13 Сахнівського л-ва за 3 км на північ від с.Сахнівка;"ДП ""К-Шевченківське лісове господарство""";Ріш. ОВК від 13.06.75 р.№ 288
6.                    ;Гора “Пастушка”;пам`ятка природи;комплексна;6;Корсунь-Шевченківський район, кв. 31 Сахнівського л-ва;"ДП ""К-Шевченківське лісове господарство""";Ріш. ОВК від 13.06.75 р.№ 288
