№ з.п.;Назва території чи об’єкта ПЗФ;Категорія ;Тип;Площа, га;Місце розташування  території чи об`єкту ПЗФ;Назва установи, підпрємства, організації, землекористувача (землевласника), у віданні якого знаходиться територія чи об’єкт ПЗФ;Рішення, згідно з яким створено (змінено) дану територію чи об’єкт ПЗФ
14.  ;«Віковий дуб черешчатий»;пам`ятка природи;ботанічна;0,05;Оріхівський р-н, с.Білогірья;Білогірська сільська рада;Рішення Запорізького облвиконкому від 2.06.1987р. №207
15.  ;«Лісовий масив в верхів’ях балки»;пам`ятка природи;ботанічна;5;Гуляцпольський р-н Гуляйпольська птахофабрика;Комсомольська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
16.  ;Балка Антонівка;пам`ятка природи;ботанічна;5;Розівський р-н, с.Антонівка;Азовська сільська рада;Рішення Запорізького облвиконкому від 8.12.1976р.№484
17.  ;«Дуб 150-річний»;пам`ятка природи;ботанічна;0,03;Токмакський р-н, м.Молочанськ;Обласна племстанція;Рішення Запорізького облвиконкому від 24.05.1972р. №206
18.  ;«Вікових два дуби черешчатих» 120 років;пам`ятка природи;ботанічна;0,1;Токмакський р-н, с.Долина,;Долинська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
19.  ;«Цілинна ділянка по балці Курушана»;пам`ятка природи;ботанічна;3,5;Мелітопольський район, на схід від с.Орлове;Світлодолинська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
20.  ;«Вікове дерево дуб черешчатий» 200 років;пам`ятка природи;ботанічна;0,05;Токмацький р-н, с. Долина, вул. Радянська 28, маєток гр. Паленого Є.М.;Долинська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
21.  ;«Вікове дерево дуб черешчатий»  200 років;пам`ятка природи;ботанічна;0,05;Токмацький р-н, с. Долина, вул. Радянська 14, маєток гр. Приходько О.М.;Долинська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
22.  ;«Цілинна ділянка вздовж залізниці»;пам`ятка природи;ботанічна;5;Мелітопольський район, с. Новобогданівка;Новобогданівська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
23.  ;«Дуб черешчатий»;пам`ятка природи;ботанічна;0,05;м.Мелітополь;Мелітопольська міська рада;Рішення Запорізького облвиконкому від 12.12.1979р. №533
24.  ;«Вікове дерево дуб черешчатий» 150 років;пам`ятка природи;ботанічна;0,05;Токмацький р-н, с. Долина, вул. Радянська 56, маєток гр. Моісеєвої З.П.;Долинська сільська рада;Рішення Запорізького облвиконкому від 22.09.1982р. №431
25.  ;«Віковий дуб черешчатий»;пам`ятка природи;ботанічна;0,05;Мелітопольський район, с.Травневе;Світлодолинська сільська рада;Рішення Запорізького облвиконкому від 2.06.1987р. №207
26.  ;«Дуб черешчатий»;пам`ятка природи;ботанічна;0,01;Мелітопольський район, с.Соснівка;ДП «Мелітпольське лісомисливське господарстово»;Рішення Запорізького облвиконкому від 12.12.1979р. №533
27.  ;«Дуб черешчатий»;пам`ятка природи;ботанічна;0,01;Мелітопольський район, с.Соснівка;ДП «Мелітпольське лісомисливське господарстово»;Рішення Запорізького облвиконкому від 12.12.1979р. №533
28.  ;«Дуб черешчатий «;пам`ятка природи;ботанічна;0,3;Мелітопольський район, с.Промінь;Применівська сільська рада;Рішення Запорізького облвиконкому від 12.12.1979р. №533
29.  ;«Віковий дуб черешчатий»;пам`ятка природи;ботанічна;0,05;Токмакський р-н, с.Долинське, вул. Радянська № 68, маєток гр. Дуніної М.І.;Долинська сільська рада;Рішення Запорізького облвиконкому від 22.09.1982р. №431
30.  ;«Лисяча балка»;пам`ятка природи;ботанічна;3;Бердянський р-н, с.Дмитрівка;Дмитрівська с/р;Рішення Запорізького облвиконкому від 22.09.1982р. №431
31.  ;«Вікове дерево горіху грецького»;пам`ятка природи;ботанічна;0,005;м. Бердянськ;Бердянська міська рада;Рішення Запорізького облвиконкому від 22.09.1982р. №431
32.  ;«Балочка лугова»;пам`ятка природи;ботанічна;1;Бердянський р-н, с.Шовкове;Нововасилівська сільська рада;Рішення Запорізького облвиконкому від 22.09.1982р. №431
33.  ;«Цілинна ділянка»;пам`ятка природи;ботанічна;22;Бердянський р-н, кв.14, виділ 3-9 ДП «Бердянське лісове гоподарство»;ДП «Бердянське лісове гоподарство»;Рішення Запорізького облвиконкому від 19.09.1988р. №272
34.  ;«Дальні Макорти»;пам`ятка природи;ботанічна;5;Бердянський р-н, східна околиця м.Бердянськ;Бердянський міськкомунгосп;Рішення Запорізького облвиконкому від  12.12.1979р. №533
35.  ;«Ближні Макорти»;пам`ятка природи;ботанічна;5;Бердянський р-н, околиця м.Бердянськ;Агрокомбінат «Азовський»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
36.  ;«Стара груша дичка»;пам`ятка природи;ботанічна;0,1;м.Запоріжжя;Орджонікідзевський райкомунгосп;Рішення Запорізького облвиконкому від 22.09.1982р. №431
37.  ;Дуб Патріарх;пам`ятка природи;ботанічна;0,01;Мелітопольський район, с.Терпіння;Терпінівська сільська рада;Рішення Запорізької обласної ради від 17.08.1999р. №7
38.  ;«Цілинна балка»;пам`ятка природи;ботанічна;5;Гуляйпольський р-н с.КомсомольськеГуляйпільське лісництво, ДП «Пологівське ЛМГ» кв.56;Комсомольська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
39.  ;«Вікове дерево клену гостролистого - 115 р»;пам`ятка природи;ботанічна;0,05;Бердянський р-н, пікет  203 км;17 дистанція шляху Запорізького відділення Придніпровської залізниці;Рішення Запорізького облвиконкому від 12.12.1979р. №533
40.  ;«Степова цілинка»;пам`ятка природи;ботанічна;2;Бердянський р-н, на землях Придніпровської залізниці 189-190  км;17дистанція шляху Запорізького відділення Придніпровської залізниці;Рішення Запорізького облвиконкому від 22.09.1982р. №431
41.  ;«Вікове дерево глоду з ділянкою змішаного лісу 400 років»;пам`ятка природи;ботанічна;0,1;Запорізький р-н, Хортицьке лісництво, кв.№35, виділ №38;ДП «Запорізьке лісомисливське господарство»;Рішення Запорізького облвиконкому від 25.09.1984р. №315
42.  ;«Земляний курган з цілинкою»;пам`ятка природи;ботанічна;1;Миколаївська сільська рада;Миколаївська сільська рада;Рішення Запорізького облвиконкому від 13.09.1988 № 272
43.  ;«Вікове дерево клену гостролистого - 160 р.»;пам`ятка природи;ботанічна;0,05;Бердянський р-н, біля залізничної будки, 203 км;17 дистанція шляху Запорізького відділення Придніпровської залізниці;Рішення Запорізького облвиконкому від 12.12.1979р. №533
44.  ;«Вікове дерево клену гостролистого - 110 р.»;пам`ятка природи;ботанічна;0,05;Бердянський р-н, Придніпровська залізниця, пікет 203 км;17 дистанція шляху Запорізького відділення Придніпровської залізниці;Рішення Запорізького облвиконкому від  25.09.1984р. №315
45.  ;«Балка біля с. Карла Лібкнехта»;пам`ятка природи;ботанічна;15,4;Карло-Лібкнехтівська с/р Розівського району;Карло-Лібкнехтівська с/р Розівського району;Рішення Запорізької обласної ради від  30.10.2014р. №19
46.  ;«Балка Сухі Яли-нижня»;пам`ятка природи;ботанічна;45;Новомлинівська с/р Розівського району;Новомлинівська с/р Розівського району;Рішення Запорізької обласної ради від  30.10.2014р. №20
44;Разом пам`яток природи ботанічних;46;;184,295;;;
1.;«Саур-могила»;пам`ятка природи;геологічна;3;Запорізький р-н, с.Григорівка;Григорівська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
2.;«Токмак-могила (Синя гора)»;пам`ятка природи;геологічна;3;Чернігівський р-н, с.Новополтавка;Новополтавський кам’яний кар’єр;Рішення Запорізького облвиконкому від 24.05.1972р. №206
3.;«Велика кам’яна скеля біля р.Суха Конка»;пам`ятка природи;геологічна;3;Пологівський р-н, Консько-роздорська с/р;Консько-роздорська с/р;Рішення Запорізького облвиконкому від 24.05.1972р. №206
4.;«Бельмак-могила»;пам`ятка природи;геологічна;2;Куйбишевський р-н, с. Бельманка;Трудовський щебзавод;Рішення Запорізького облвиконкому від 24.05.1972р. №206
5.;«Горна гряда з кам’янистими розсипами»;пам`ятка природи;геологічна;5;Бердянський р-н, с.Калайтанівка;Карло-Марксівська с/р;Рішення Запорізького облвиконкому від 24.05.1972р. №206
6.;«Кам’яна могила біля с. Нововспаське»;пам`ятка природи;геологічна;2;Приазовський р-н, с.Новоспасівське;Новоспаська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
7.;«Єлисєйський пігматітовий кар’єр;пам`ятка природи;геологічна;5;Приморський р-н, с.Єлісєївка;Єлисеївська сільська  рада;Рішення Запорізького облвиконкому від 24.05.1972р. №206
8.;«Скеля Кристал і скеля Кварцитова»;пам`ятка природи;геологічна;30;Бердянський р-н, на схід від с.Радивонівка 1 км;Миколаївська с/р;Рішення Запорізького облвиконкому від 24.05.1972р. №206
9.;Висока скеля над р. Берда;пам`ятка природи;геологічна;5;Бердянський район, Миколаївська сільська рада;Миколаївська сільська рада;Рішення Запорізького облвиконкому від 24.05.1972 № 206
10.;«Скеля Сова Пимонова»;пам`ятка природи;геологічна;0,3;Бердянський р-н, на землях К. Марксівської с/рс.Калайтанівка;Карло-Марксівська с/р;Рішення Запорізького облвиконкому від 24.05.1972р. №206
10.;Разом пам`яток природи геологічних;10;;58,3;;;
1;«Балка Лукашева»;пам`ятка природи;комплексна;46;Запорізький р-н, с.Малишевка;Лукашевська сільська  рада;Рішення Запорізького облвиконкому від 9.10.1990р. №281
2;«Балка Таволжанська»;пам`ятка природи;комплексна;5;Вільнянський р-н, між селами Перун та Орлівське, ДП «Запорізьке лісомисливське господарство» кв.№14;ДП «Запорізьке лісомисливське господарство»;Рішення Запорізького облвиконкому від 25.05.1984р. №315
3;«Круглик»;пам`ятка природи;комплексна;5;Вільнянський р-н, на схід від с.Круглик на лівому березі р. Дніпро;Петромихайлівська  с.р.;Рішення Запорізького облвиконкому від 25.05.1984р. №315
4;«Балка Роднинська»;пам`ятка природи;комплексна;14,7;Новомиколаївський район, с. Підгірне;Підгірнянська сільська рада;Розпорядження Представника Президента від 2.10.1992р. №321
5;«Терники»;пам`ятка природи;комплексна;10,9;Гуляйпольський р-н, с.Успенівка  Гуляйпільське лісництво, ДП «Пологівське ЛМГ» кв.6;Успенівська сільська рада;Рішення Запорізького облвиконкому від 9.10.1990р. №281
6;«Степова ділянка»;пам`ятка природи;комплексна;67,7;Гуляйпольський р-н біля с.Широке;Комсомольська сільська рада;Рішення Запорізького облвиконкому від 9.10.1990р. №281
7;«Лиса гора»;пам`ятка природи;комплексна;2;Запорізький р-н, с.Веселянка, лівий берег  р.Конка;Григорівська сільська рада;Рішення Запорізького облвиконкому від 25.05.1984р. №315
8;«Балка Велика кам’яна»;пам`ятка природи;комплексна;5;Оріхівський р-н, с.Новоданилівка;Новоданилівська  сільська рада;Рішення Запорізького облвиконкому від 25.05.1984р. №315
9;«Каскад двох ставків із водоохоронною зоною»;пам`ятка природи;комплексна;5;Гуляйпольський р-н на північ від с.Комсомольське;Комсомольська сільська рада;Рішення Запорізького облвиконкому від 25.05.1984р. №315
10;«Струмок з ставком і береговою зоною»;пам`ятка природи;комплексна;3;Кам’янсько Дніпровський р-н, с.Заповітне, правий берег р. Білозерка;Заповітненська сільська рада;Рішення Запорізького облвиконкому від 25.05.1984р. №315
11;«Луговський піщаний кар’єр»;пам`ятка природи;комплексна;5;Токмакський р-н, на східному боці с.Лугівка;Остриківська сільська рада;Рішення Запорізького облвиконкому від 25.05.1984р. №315
12;«Редути старих укріплень»;пам`ятка природи;комплексна;4;Куйбишевський р-н, на південий схід від с. Благовещенка 1 км;Ланцевська сільска рада;Рішення Запорізького облвиконкому від 25.05.1984р. №315
13;«Ланцевська кам’яна могила»;пам`ятка природи;комплексна;2;Куйбишевський р-н, на захід від с.Ланцево;Ланцевська сільска рада;Рішення Запорізького облвиконкому від 25.05.1984р. №315
14;«Філонова балка»;пам`ятка природи;комплексна;3;Бердянський р-н, околиця с.Калайтінівка;Карло-Марксівська с/р;Рішення Запорізького облвиконкому від 25.05.1984р. №315
15;«Стара прісноводна криниця з цілиною»;пам`ятка природи;комплексна;15;Бердянський р-н, околиця с.Калайтанівка, у правого берега р. Берда;Карло-Марксівська с/р;Рішення Запорізького облвиконкому від 25.05.1984р. №315
16;«Захарівська фортеця»;пам`ятка природи;комплексна;5;Бердянський р-н, на південь від с.Калайтінівка, правий берег р.Берда;Карло-Марксівська с/р;Рішення Запорізького облвиконкому від 25.05.1984р. №315
17;«Земляний курган з цілиною»;пам`ятка природи;комплексна;2;Бердянський р-н, околиця с.Софієвка;Бердянський р-н,  Миколаївська  с/р;Рішення Запорізького облвиконкому від 24.05.1982р. №206
18;«Острів Великий Дзензик»;пам`ятка природи;комплексна;15;м.Бердянськ, 500м на південий схід в Азовському морі;Виконком Бердянської міської ради;Рішення Запорізького облвиконкому від 25.05.1984р. №315
19;«Острів Малий Дзензик та архіпелаг Астапіха»;пам`ятка природи;комплексна;36;м.Бердянськ, 500м на південий схід в Азовському морі;Виконком Бердянської міської ради;Рішення Запорізького облвиконкому від 25.05.1984р. №315
20;«Південий схил пойми р.Молочна»;пам`ятка природи;комплексна;72,7;Токмакський р-н, біля с.Старобогданівка;Виноградненська сільська рада;РозпорядженняПредставника Президента від 2.10.1992р. №321
20;Разом пам`яток природи комплексних;20;;324;;;
1;«Ділянка узбережжя Азовського моря»;пам`ятка природи;палеонтологічна;5;Бердянський р-н, з південно-західного боку від с. Луначарське, берег Азовського моря;ДП «Бердянське ЛГ»;Рішення Запорізького облвиконкому від 24.05.1972р. № 200
1;Разом;1;;5;;;
;Всього пам’яток природи місцевого значення;77;;571,595;;;
1;«Парк по вулиці Кремлівській»;парк-пам`ятка садово-паркового мистецтва;;6,5;м.Запоріжжя;Запорізька міська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
2;«Парк енергетиків»;парк-пам`ятка садово-паркового мистецтва;;10,6;м.Запоріжжя;Запорізька міська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
3;Парк «Алея слави»;парк-пам`ятка садово-паркового мистецтва;;5,1;м.Запоріжжя;Відділ комунального господарства Орджонікідзевської РДА;Рішення Запорізького облвиконкому від 25.09.1984р. №315
4;«Запорізький дитячий ботанічний сад»;парк-пам`ятка садово-паркового мистецтва;;12;м.Запоріжжя;Запорізький дитячий ботанічний сад;Рішення Запорізького облвиконкому від 25.09.1984р. №315
5;«Парк ім.Шевченка»;парк-пам`ятка садово-паркового мистецтва;;5,2;м.Запоріжжя;"Шевченківський райкомунгосп, ВАТ ""Мотор Січ""";Рішення Запорізького облвиконкому від 12.12.1979р. №206
6;«Парк залізничної станції Запоріжжя-2»;парк-пам`ятка садово-паркового мистецтва;;3,5;м.Запоріжжя;Жовтневий райкомунгосп;Рішення Запорізького облвиконкому від 25.09.1984р. №315
7; «Парк біля залізничної станції»;парк-пам`ятка садово-паркового мистецтва;;5,5;м.Мелітополь, залізнична станція “Мелітополь”;Мелітопольська міська рада ;Рішення Запорізького облвиконкому від 25.09.1984р. №315
8;«Парк зрощувального садівництва»;парк-пам`ятка садово-паркового мистецтва;;5;Мелітопольський район, Інститут зрощувального садівництва;Інститут зрощувального садівництва;Рішення Запорізького облвиконкому від 25.09.1984р. №315
9;«Парк Еліта»;парк-пам`ятка садово-паркового мистецтва;;5;Мелітопольський район, Терпінівська сільська рада;Терпінівська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
10;Цілющі джерела;парк-пам`ятка садово-паркового мистецтва;;3;Мелітопольський район, с.Терпіннія;Терпінівська сільська рада;Рішення Запорізької обласної ради від 17.08.1999р. №7
11;«Парк Садове»;парк-пам`ятка садово-паркового мистецтва;;1;Мелітопольський район, Новенська сільська рада;Новенська сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
12;«Парк ім.Шмідта»;парк-пам`ятка садово-паркового мистецтва;;3;м. Бердянськ;Педагогічний інститут;Рішення Запорізького облвиконкому від 25.09.1984р. №315
13;«Парк санаторія Кирилівський»;парк-пам`ятка садово-паркового мистецтва;;20;Якимівський р-н, с.м.т.Кирилівка;санаторій “Кирилівський”;Рішення Запорізького облвиконкому від 24.05.1972р. №206
14;«Лісопитомник»;парк-пам`ятка садово-паркового мистецтва;;37,9;Мелітопольський район, південно-східна частина м.Мелітополь;Мелітопольська міська рада ;Рішення Запорізької обласної ради від 25.12.2001р. №5
14;Всього парків-пам`яток садово-паркового мистецтва місцевого значення;14;;123,3;;;
1;«Лісонасадження Яковенко»;заповідне урочище;;80;Веселівський р-н, КСП “Дружба”;КСП “Дружба”;Рішення Запорізького облвиконкому від 25.09.1984р. №315
2;«Ліс в поймі колишньої р.Великий Утлюк» ;заповідне урочище;;15;Веселівський р-н, с. Запорожжя;Запорізька сільська рада;Рішення Запорізького облвиконкому від 25.09.1984р. №315
2;Всього заповідних урочищ;2;;95;;;
295;Всього територій та об`єктів ПЗФ  місцевого значення;314;;17998,9424;;;
317;Всього територій та об’єктів ПЗФ ;336;;152422,9624;;;
